Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,,Date,some
3/2/2021,9,NY,140277,4495821,,,
3/2/2021,9,MT,10414,346647,,,
3/2/2021,9,AL,31812,1078520,,,
3/2/2021,9,HI,12295,471263,,,
3/2/2021,9,ID,5391,409641,,,
3/2/2021,9,NC,19524,2545103,,,
3/2/2021,9,UT,25251,829590,,,
3/2/2021,9,FM,498,16638,,,
3/2/2021,9,VI,1061,28365,,,
3/2/2021,9,OH,74885,3098554,,,
3/2/2021,9,NV,8061,723182,,,
3/2/2021,9,WV,2481,536534,,,
3/2/2021,9,MI,63573,2682266,,,
3/2/2021,9,NM,15630,789008,,,
3/2/2021,9,UT,33795,722301,,,
3/2/2021,9,MP,331,19277,,,
3/2/2021,9,SC,32501,1318614,,,
3/2/2021,9,US,2461752,92075951,,,
3/2/2021,9,GU,208,63278,,,
3/2/2021,9,WI,20277,1521200,,,
3/2/2021,9,PR,28115,992018,,,
3/2/2021,9,AZ,40483,1889742,,,
3/2/2021,9,MD,26225,1390370,,,
3/2/2021,9,SC,6238,1123049,,,
3/2/2021,9,ME,9361,400750,,,
3/2/2021,9,TX,384133,5956629,,,
3/2/2021,9,MA,61262,2063186,,,
3/2/2021,9,SD,500,282575,,,
3/2/2021,9,OK,33492,1316012,,,
3/2/2021,9,DE,43,225417,,,
3/2/2021,9,IA,20894,852157,,,
3/2/2021,9,AS,38,23603,,,
3/2/2021,9,CA,316307,11016512,,,
3/2/2021,9,PR,30,554694,,,
3/2/2021,9,WY,3645,176245,,,
3/2/2021,9,VT,4717,196657,,,
3/2/2021,9,AR,9243,670815,,,
3/2/2021,9,GU,147,55402,,,
3/2/2021,9,NJ,72872,2364401,,,
3/2/2021,9,OK,5613,1124662,,,
3/2/2021,9,GA,60387,2210972,,,
3/2/2021,9,TX,241054,7181276,,,
3/2/2021,9,IN,47781,1826848,,,
3/2/2021,9,ND,5164,253685,,,
3/2/2021,9,WV,6590,625286,,,
3/2/2021,9,MN,14244,1443875,,,
3/2/2021,9,KS,20920,816083,,,
3/2/2021,9,NE,8573,484888,,,
3/2/2021,9,ME,316,334325,,,
3/2/2021,9,DC,1165,199212,,,
3/2/2021,9,IN,9428,1624577,,,
3/2/2021,9,SD,7245,305122,,,
3/2/2021,9,HI,3127,392771,,,
3/2/2021,9,NE,14021,566940,,,
3/2/2021,9,IA,5868,740713,,,
3/2/2021,9,NC,62147,2953532,,,
3/2/2021,9,AS,741,21079,,,
3/2/2021,9,CT,8849,1040154,,,
3/2/2021,9,DC,5897,260896,,,
3/2/2021,9,AL,23768,972161,,,
3/2/2021,9,WA,65389,2194685,,,
3/2/2021,9,PA,51113,2886451,,,
3/2/2021,9,KS,8609,629548,,,
3/2/2021,9,NV,19967,805450,,,
3/2/2021,9,MH,154,11351,,,
3/1/2021,9,MH,0,11197,,,
3/1/2021,9,NV,13966,785483,,,
3/1/2021,9,GU,185,63070,,,
3/1/2021,9,US,2046700,89614199,,,
3/1/2021,9,SC,23495,1286113,,,
3/1/2021,9,MP,311,18946,,,
3/1/2021,9,AR,14690,779762,,,
3/1/2021,9,NJ,30832,2096498,,,
3/1/2021,9,FL,144315,5959969,,,
3/1/2021,9,NY,137378,5514927,,,
3/1/2021,9,WY,344,156741,,,
3/1/2021,9,MA,67612,1803528,,,
3/1/2021,9,CT,24585,1112964,,,
3/1/2021,9,LA,24081,1237850,,,
3/1/2021,9,MI,38844,2357259,,,
3/1/2021,9,TN,35277,1394659,,,
3/1/2021,9,OR,18950,1141871,,,
3/1/2021,9,OR,29652,1024055,,,
3/1/2021,9,FL,3540,5047960,,,
3/1/2021,9,ND,4376,238585,,,
3/1/2021,9,PW,2,8238,,,
3/1/2021,9,AK,3665,268406,,,
3/1/2021,9,MD,44102,1566588,,,
3/1/2021,9,OH,61038,2660844,,,
3/1/2021,9,NH,4925,343078,,,
3/1/2021,9,IL,81469,3297469,,,
3/1/2021,9,WA,70822,1800030,,,
3/1/2021,9,MS,17865,637116,,,
3/1/2021,9,KY,26790,1046835,,,
3/1/2021,9,MO,37612,1570059,,,
3/1/2021,9,FM,307,15022,,,
3/1/2021,9,RI,7621,309661,,,
3/1/2021,9,LA,19601,1076576,,,
3/1/2021,9,ID,10193,458381,,,
3/1/2021,9,CA,285033,9106077,,,
3/1/2021,9,DE,6067,274790,,,
3/1/2021,9,TN,57506,1722293,,,
3/1/2021,9,IL,82346,2906555,,,
3/1/2021,9,VI,101,19470,,,
3/1/2021,9,GA,177,2072628,,,
3/1/2021,9,MH,337,14792,,,
3/1/2021,9,VA,52583,2450389,,,
3/1/2021,9,RI,12757,269512,,,
3/1/2021,9,UT,1,688506,,,
3/1/2021,9,NM,9771,773378,,,
3/1/2021,9,MI,38410,2618693,,,
3/1/2021,9,PW,0,8185,,,
3/1/2021,9,CO,35964,1628961,,,
3/1/2021,9,MN,29578,1657457,,,
3/1/2021,9,US,1663984,76899987,,,
3/1/2021,9,CO,41333,1412910,,,
3/1/2021,9,AK,3525,306851,,,
3/1/2021,9,KY,22335,1175300,,,
3/1/2021,9,AZ,59764,2239520,,,
3/1/2021,9,VT,5492,168050,,,
3/1/2021,9,WI,39618,1706093,,,
3/1/2021,9,NH,3204,324806,,,
3/1/2021,9,WV,1758,534053,,,
3/1/2021,9,NV,29429,715121,,,
3/1/2021,9,NM,6074,711612,,,
3/1/2021,9,MO,95623,1375027,,,
3/1/2021,9,VA,50732,2136926,,,
3/1/2021,9,MS,21375,757898,,,
3/1/2021,9,MT,3257,284679,,,
3/1/2021,9,MP,220,18583,,,
3/1/2021,9,OH,56939,3023669,,,
3/1/2021,9,VI,790,27304,,,
3/1/2021,9,FM,690,16140,,,
3/1/2021,9,HI,8604,458968,,,
3/1/2021,9,AL,30066,1046708,,,
3/1/2021,9,MT,5251,336233,,,
3/1/2021,9,NY,130294,4355544,,,
3/1/2021,9,PA,75205,3375113,,,
3/1/2021,9,UT,19413,804339,,,
3/1/2021,9,NC,57824,2525579,,,
3/1/2021,9,ID,11880,404250,,,
3/1/2021,9,KS,11174,620939,,,
3/1/2021,9,PA,83494,2835338,,,
3/1/2021,9,WA,42264,2129296,,,
3/1/2021,9,AL,5891,948393,,,
3/1/2021,9,DC,6170,254999,,,
3/1/2021,9,IN,41241,1779067,,,
3/1/2021,9,TX,173960,6940222,,,
3/1/2021,9,OK,23687,1119049,,,
3/1/2021,9,GA,58929,2150585,,,
3/1/2021,9,NJ,60498,2291529,,,
3/1/2021,9,DE,6062,225374,,,
3/1/2021,9,AZ,56812,1849259,,,
3/1/2021,9,WI,30353,1500923,,,
3/1/2021,9,PR,25308,963903,,,
3/1/2021,9,OK,23419,1282520,,,
3/1/2021,9,SD,3790,282075,,,
3/1/2021,9,TX,5884,5572496,,,
3/1/2021,9,ME,6919,391389,,,
3/1/2021,9,SC,30261,1116811,,,
3/1/2021,9,MD,38168,1364145,,,
3/1/2021,9,MA,54958,2001924,,,
3/1/2021,9,GU,42,55255,,,
3/1/2021,9,AR,12261,661572,,,
3/1/2021,9,VT,4532,191940,,,
3/1/2021,9,PR,5049,554664,,,
3/1/2021,9,CA,266066,10700205,,,
3/1/2021,9,AS,561,23565,,,
3/1/2021,9,IA,14169,831263,,,
3/1/2021,9,WY,3003,172600,,,
3/1/2021,9,CT,26838,1031305,,,
3/1/2021,9,KS,14206,795163,,,
3/1/2021,9,WV,4591,618696,,,
3/1/2021,9,ND,2609,248521,,,
3/1/2021,9,MN,35646,1429631,,,
3/1/2021,9,AS,0,20338,,,
3/1/2021,9,IA,21791,734845,,,
3/1/2021,9,NC,61429,2891385,,,
3/1/2021,9,NE,10428,552919,,,
3/1/2021,9,HI,6846,389644,,,
3/1/2021,9,ME,1010,334009,,,
3/1/2021,9,NE,1876,476315,,,
3/1/2021,9,SD,5207,297877,,,
3/1/2021,9,IN,24805,1615149,,,
3/1/2021,9,DC,3301,198047,,,
2/28/2021,9,DC,9998,194746,,,
2/28/2021,9,IN,38399,1590344,,,
2/28/2021,9,SD,238,292670,,,
2/28/2021,9,PA,28433,3299908,,,
2/28/2021,9,NY,164819,4225250,,,
2/28/2021,9,MT,1462,330982,,,
2/28/2021,9,AL,5458,1016642,,,
2/28/2021,9,HI,2116,450364,,,
2/28/2021,9,CA,254574,8821044,,,
2/28/2021,9,ID,4289,448188,,,
2/28/2021,9,TN,57853,1359382,,,
2/28/2021,9,NJ,57142,2065666,,,
2/28/2021,9,AR,2451,765072,,,
2/28/2021,9,NV,2230,771517,,,
2/28/2021,9,MH,452,11197,,,
2/28/2021,9,MP,220,18635,,,
2/28/2021,9,SC,5854,1262618,,,
2/28/2021,9,US,854510,87567499,,,
2/28/2021,9,GU,49,62885,,,
2/28/2021,9,MI,72719,2318415,,,
2/28/2021,9,LA,5930,1213769,,,
2/28/2021,9,NY,108667,5377549,,,
2/28/2021,9,FL,43053,5815654,,,
2/28/2021,9,CT,8363,1088379,,,
2/28/2021,9,MA,51575,1735916,,,
2/28/2021,9,WY,4813,156397,,,
2/28/2021,9,LA,37594,1056975,,,
2/28/2021,9,RI,4201,302040,,,
2/28/2021,9,FM,398,14715,,,
2/28/2021,9,MD,21583,1522486,,,
2/28/2021,9,AK,5203,264741,,,
2/28/2021,9,PW,1,8236,,,
2/28/2021,9,OR,14982,1122921,,,
2/28/2021,9,ND,8879,234209,,,
2/28/2021,9,FL,222067,5044420,,,
2/28/2021,9,OR,33729,994403,,,
2/28/2021,9,MO,7564,1532447,,,
2/28/2021,9,NH,2881,338153,,,
2/28/2021,9,OH,97952,2599806,,,
2/28/2021,9,KY,39318,1020045,,,
2/28/2021,9,MS,25798,619251,,,
2/28/2021,9,WA,62369,1729208,,,
2/28/2021,9,IL,37436,3216000,,,
2/28/2021,9,FM,307,15450,,,
2/28/2021,9,VI,126,26514,,,
2/28/2021,9,OH,23222,2966730,,,
2/28/2021,9,AZ,28126,2179756,,,
2/28/2021,9,KY,5928,1152965,,,
2/28/2021,9,MI,13040,2580283,,,
2/28/2021,9,NM,4148,763607,,,
2/28/2021,9,UT,629,688505,,,
2/28/2021,9,TN,11062,1664787,,,
2/28/2021,9,DE,1542,268723,,,
2/28/2021,9,RI,11149,256755,,,
2/28/2021,9,VA,20206,2397806,,,
2/28/2021,9,MH,1,14455,,,
2/28/2021,9,GA,2375,2072451,,,
2/28/2021,9,VI,251,19369,,,
2/28/2021,9,IL,88959,2824209,,,
2/28/2021,9,AK,1600,303326,,,
2/28/2021,9,CO,46862,1371577,,,
2/28/2021,9,US,2429823,75236003,,,
2/28/2021,9,PW,42,8185,,,
2/28/2021,9,MN,16581,1627879,,,
2/28/2021,9,CO,11877,1592997,,,
2/28/2021,9,MP,242,18363,,,
2/28/2021,9,MT,10347,281422,,,
2/28/2021,9,NH,10833,321602,,,
2/28/2021,9,VT,5629,162558,,,
2/28/2021,9,WI,12549,1666475,,,
2/28/2021,9,MS,9277,736523,,,
2/28/2021,9,VA,83460,2086194,,,
2/28/2021,9,NV,20115,685692,,,
2/28/2021,9,WV,6236,532295,,,
2/28/2021,9,MO,1317,1279404,,,
2/28/2021,9,NM,27451,705538,,,
2/28/2021,9,NE,30465,474439,,,
2/28/2021,9,ME,641,332999,,,
2/28/2021,9,PR,11530,549615,,,
2/28/2021,9,PR,3564,938595,,,
2/28/2021,9,NJ,34255,2231031,,,
2/28/2021,9,GA,9384,2091656,,,
2/28/2021,9,OK,48367,1095362,,,
2/28/2021,9,TX,77020,6766262,,,
2/28/2021,9,IN,7294,1737826,,,
2/28/2021,9,ID,13969,392370,,,
2/28/2021,9,NC,101728,2467755,,,
2/28/2021,9,UT,922,784926,,,
2/28/2021,9,DC,1534,248829,,,
2/28/2021,9,AL,11412,942502,,,
2/28/2021,9,WA,30868,2087032,,,
2/28/2021,9,PA,75838,2751844,,,
2/28/2021,9,KS,26267,609765,,,
2/28/2021,9,WI,49135,1470570,,,
2/28/2021,9,DE,6573,219312,,,
2/28/2021,9,AZ,64208,1792447,,,
2/28/2021,9,AR,26646,649311,,,
2/28/2021,9,GU,969,55213,,,
2/28/2021,9,MD,45302,1325977,,,
2/28/2021,9,SC,28581,1086550,,,
2/28/2021,9,ME,1361,384470,,,
2/28/2021,9,TX,171651,5566612,,,
2/28/2021,9,SD,8996,278285,,,
2/28/2021,9,OK,4371,1259101,,,
2/28/2021,9,MA,32376,1946966,,,
2/28/2021,9,HI,12052,382798,,,
2/28/2021,9,NE,2686,542491,,,
2/28/2021,9,NC,25245,2829956,,,
2/28/2021,9,IA,28458,713054,,,
2/28/2021,9,AS,0,20338,,,
2/28/2021,9,VT,821,187408,,,
2/28/2021,9,CT,24256,1004467,,,
2/28/2021,9,IA,5245,817094,,,
2/28/2021,9,AS,1,23004,,,
2/28/2021,9,CA,144605,10434139,,,
2/28/2021,9,WY,345,169597,,,
2/28/2021,9,MN,71697,1393985,,,
2/28/2021,9,KS,2311,780957,,,
2/28/2021,9,ND,61,245912,,,
2/28/2021,9,WV,2360,614105,,,
2/27/2021,8,WV,8823,611745,,,
2/27/2021,8,ND,2976,245851,,,
2/27/2021,8,WV,24146,526059,,,
2/27/2021,8,NV,23015,665577,,,
2/27/2021,8,MO,36267,1524883,,,
2/27/2021,8,GU,49,62836,,,
2/27/2021,8,US,1993892,86712989,,,
2/27/2021,8,SC,13632,1256764,,,
2/27/2021,8,MP,240,18415,,,
2/27/2021,8,CA,255525,8566470,,,
2/27/2021,8,ID,11217,443899,,,
2/27/2021,8,SD,2737,292432,,,
2/27/2021,8,IN,46905,1551945,,,
2/27/2021,8,HI,6636,448248,,,
2/27/2021,8,AL,10438,1011184,,,
2/27/2021,8,MT,3284,329520,,,
2/27/2021,8,NY,105240,4060431,,,
2/27/2021,8,PA,87218,3271475,,,
2/27/2021,8,MH,0,10745,,,
2/27/2021,8,NV,23452,769287,,,
2/27/2021,8,TN,44196,1301529,,,
2/27/2021,8,AR,12966,762621,,,
2/27/2021,8,NJ,65408,2008524,,,
2/27/2021,8,OR,32814,960674,,,
2/27/2021,8,FL,117823,4822353,,,
2/27/2021,8,ND,12705,225330,,,
2/27/2021,8,WY,6007,151584,,,
2/27/2021,8,MA,58882,1684341,,,
2/27/2021,8,CT,18114,1080016,,,
2/27/2021,8,LA,20282,1207839,,,
2/27/2021,8,MI,79746,2245696,,,
2/27/2021,8,FL,79797,5772601,,,
2/27/2021,8,NY,157631,5268882,,,
2/27/2021,8,OR,29907,1107939,,,
2/27/2021,8,FM,498,14317,,,
2/27/2021,8,RI,12675,297839,,,
2/27/2021,8,LA,41147,1019381,,,
2/27/2021,8,PW,22,8235,,,
2/27/2021,8,AK,5204,259538,,,
2/27/2021,8,MD,28829,1500903,,,
2/27/2021,8,VA,79946,2002734,,,
2/27/2021,8,MS,16633,727246,,,
2/27/2021,8,IL,95424,2735250,,,
2/27/2021,8,VI,434,19118,,,
2/27/2021,8,GA,56307,2070076,,,
2/27/2021,8,MH,469,14454,,,
2/27/2021,8,VA,83025,2377600,,,
2/27/2021,8,RI,10717,245606,,,
2/27/2021,8,OH,63862,2943508,,,
2/27/2021,8,VI,389,26388,,,
2/27/2021,8,FM,260,15143,,,
2/27/2021,8,OH,88690,2501854,,,
2/27/2021,8,NH,9124,335272,,,
2/27/2021,8,IL,75158,3178564,,,
2/27/2021,8,WA,57649,1666839,,,
2/27/2021,8,MS,26177,593453,,,
2/27/2021,8,KY,35559,980727,,,
2/27/2021,8,DE,7157,267181,,,
2/27/2021,8,TN,41782,1653725,,,
2/27/2021,8,KY,19291,1147037,,,
2/27/2021,8,AZ,59984,2151630,,,
2/27/2021,8,UT,25301,687876,,,
2/27/2021,8,NM,15813,759459,,,
2/27/2021,8,MI,47644,2567243,,,
2/27/2021,8,WI,31398,1653926,,,
2/27/2021,8,CO,40413,1581120,,,
2/27/2021,8,MN,30965,1611298,,,
2/27/2021,8,US,2352116,72806180,,,
2/27/2021,8,CO,1532,1324715,,,
2/27/2021,8,AK,4126,301726,,,
2/27/2021,8,PW,0,8143,,,
2/27/2021,8,VT,5391,156929,,,
2/27/2021,8,MT,10085,271075,,,
2/27/2021,8,MP,302,18121,,,
2/27/2021,8,NH,10895,310769,,,
2/27/2021,8,KS,15396,778646,,,
2/27/2021,8,TX,121884,5394961,,,
2/27/2021,8,DC,8704,184748,,,
2/27/2021,8,ME,8940,383109,,,
2/27/2021,8,SC,32653,1057969,,,
2/27/2021,8,MD,41031,1280675,,,
2/27/2021,8,KS,22722,583498,,,
2/27/2021,8,PA,113379,2676006,,,
2/27/2021,8,WA,73686,2056164,,,
2/27/2021,8,AL,37231,931090,,,
2/27/2021,8,DC,4621,247295,,,
2/27/2021,8,PR,1708,538085,,,
2/27/2021,8,NM,20969,678087,,,
2/27/2021,8,MO,64638,1278087,,,
2/27/2021,8,ME,26881,332358,,,
2/27/2021,8,NE,1664,443974,,,
2/27/2021,8,UT,14838,784004,,,
2/27/2021,8,NC,81329,2366027,,,
2/27/2021,8,ID,11288,378401,,,
2/27/2021,8,PR,15554,935031,,,
2/27/2021,8,IN,24153,1730532,,,
2/27/2021,8,TX,193806,6689242,,,
2/27/2021,8,OK,40931,1046995,,,
2/27/2021,8,GA,10494,2082272,,,
2/27/2021,8,NJ,64885,2196776,,,
2/27/2021,8,GU,1543,54244,,,
2/27/2021,8,AR,24675,622665,,,
2/27/2021,8,DE,8994,212739,,,
2/27/2021,8,WI,61492,1421435,,,
2/27/2021,8,AZ,56945,1728239,,,
2/27/2021,8,MN,60526,1322288,,,
2/27/2021,8,VT,2333,186587,,,
2/27/2021,8,AS,2,20338,,,
2/27/2021,8,IA,30522,684596,,,
2/27/2021,8,NC,69550,2804711,,,
2/27/2021,8,NE,6515,539805,,,
2/27/2021,8,HI,11638,370746,,,
2/27/2021,8,OK,31095,1254730,,,
2/27/2021,8,SD,9736,269289,,,
2/27/2021,8,MA,50456,1914590,,,
2/27/2021,8,WY,2909,169252,,,
2/27/2021,8,CT,26058,980211,,,
2/27/2021,8,CA,271352,10289534,,,
2/27/2021,8,AS,30,23003,,,
2/27/2021,8,IA,16343,811849,,,
2/26/2021,8,IA,30734,795506,,,
2/26/2021,8,AS,684,22973,,,
2/26/2021,8,CA,383032,10018182,,,
2/26/2021,8,MP,346,17819,,,
2/26/2021,8,MT,8695,260990,,,
2/26/2021,8,OR,38781,1078032,,,
2/26/2021,8,PA,109310,3184257,,,
2/26/2021,8,NY,75888,3955191,,,
2/26/2021,8,MT,10842,326236,,,
2/26/2021,8,AL,31577,1000746,,,
2/26/2021,8,HI,12733,441612,,,
2/26/2021,8,MO,66625,1488616,,,
2/26/2021,8,ND,7717,242875,,,
2/26/2021,8,WV,28768,602922,,,
2/26/2021,8,NV,20373,642562,,,
2/26/2021,8,WV,16378,501913,,,
2/26/2021,8,IN,45744,1505040,,,
2/26/2021,8,SD,8540,289695,,,
2/26/2021,8,MP,299,18175,,,
2/26/2021,8,SC,36871,1243132,,,
2/26/2021,8,US,3112045,84719097,,,
2/26/2021,8,GU,1274,62787,,,
2/26/2021,8,ID,15278,432682,,,
2/26/2021,8,CA,246824,8310945,,,
2/26/2021,8,NY,207423,5111251,,,
2/26/2021,8,FL,141002,5692804,,,
2/26/2021,8,NJ,76738,1943116,,,
2/26/2021,8,AR,35307,749655,,,
2/26/2021,8,NV,25295,745835,,,
2/26/2021,8,MH,385,10745,,,
2/26/2021,8,TN,47174,1257333,,,
2/26/2021,8,MI,62836,2165950,,,
2/26/2021,8,LA,45834,1187557,,,
2/26/2021,8,ND,8714,212625,,,
2/26/2021,8,FL,99329,4704530,,,
2/26/2021,8,OR,38329,927860,,,
2/26/2021,8,CT,29674,1061902,,,
2/26/2021,8,MA,48802,1625459,,,
2/26/2021,8,WY,4032,145577,,,
2/26/2021,8,VT,3710,151538,,,
2/26/2021,8,KY,37332,945168,,,
2/26/2021,8,MS,41295,567276,,,
2/26/2021,8,WA,46765,1609190,,,
2/26/2021,8,IL,124902,3103406,,,
2/26/2021,8,MS,28313,710613,,,
2/26/2021,8,VA,74014,1922788,,,
2/26/2021,8,LA,34815,978234,,,
2/26/2021,8,RI,12158,285164,,,
2/26/2021,8,FM,499,13819,,,
2/26/2021,8,MD,56040,1472074,,,
2/26/2021,8,AK,4775,254334,,,
2/26/2021,8,PW,25,8213,,,
2/26/2021,8,NH,11139,326148,,,
2/26/2021,8,OH,61582,2413164,,,
2/26/2021,8,RI,8195,234889,,,
2/26/2021,8,VA,84995,2294575,,,
2/26/2021,8,MH,176,13985,,,
2/26/2021,8,GA,51920,2013769,,,
2/26/2021,8,VI,906,18684,,,
2/26/2021,8,IL,120379,2639826,,,
2/26/2021,8,FM,640,14883,,,
2/26/2021,8,VI,808,25999,,,
2/26/2021,8,OH,117944,2879646,,,
2/26/2021,8,PW,32,8143,,,
2/26/2021,8,MI,83506,2519599,,,
2/26/2021,8,NM,24467,743646,,,
2/26/2021,8,UT,563,662575,,,
2/26/2021,8,TN,73729,1611943,,,
2/26/2021,8,DE,11569,260024,,,
2/26/2021,8,AZ,73568,2091646,,,
2/26/2021,8,KY,45517,1127746,,,
2/26/2021,8,AK,5042,297600,,,
2/26/2021,8,CO,28947,1323183,,,
2/26/2021,8,US,2179947,70454064,,,
2/26/2021,8,WI,58622,1622528,,,
2/26/2021,8,MN,70464,1580333,,,
2/26/2021,8,CO,50055,1540707,,,
2/26/2021,8,CT,28207,954153,,,
2/26/2021,8,DE,8211,203745,,,
2/26/2021,8,NE,19891,442310,,,
2/26/2021,8,ME,80,305477,,,
2/26/2021,8,MD,40501,1239644,,,
2/26/2021,8,SC,27442,1025316,,,
2/26/2021,8,ME,13786,374169,,,
2/26/2021,8,DC,3014,176044,,,
2/26/2021,8,TX,165820,5273077,,,
2/26/2021,8,NH,8626,299874,,,
2/26/2021,8,KS,37772,763250,,,
2/26/2021,8,MO,45662,1213449,,,
2/26/2021,8,NM,22273,657118,,,
2/26/2021,8,DC,5229,242674,,,
2/26/2021,8,AL,29102,893859,,,
2/26/2021,8,WA,78315,1982478,,,
2/26/2021,8,PA,72708,2562627,,,
2/26/2021,8,KS,18343,560776,,,
2/26/2021,8,PR,26336,536377,,,
2/26/2021,8,AR,25437,597990,,,
2/26/2021,8,GU,40,52701,,,
2/26/2021,8,PR,32993,919477,,,
2/26/2021,8,ID,10126,367113,,,
2/26/2021,8,NC,74286,2284698,,,
2/26/2021,8,UT,22273,769166,,,
2/26/2021,8,NJ,83458,2131891,,,
2/26/2021,8,GA,17570,2071778,,,
2/26/2021,8,OK,38542,1006064,,,
2/26/2021,8,TX,303428,6495436,,,
2/26/2021,8,IN,43552,1706379,,,
2/26/2021,8,WY,4666,166343,,,
2/26/2021,8,MN,42963,1261762,,,
2/26/2021,8,WI,45755,1359943,,,
2/26/2021,8,AZ,63750,1671294,,,
2/26/2021,8,MA,68327,1864134,,,
2/26/2021,8,HI,10211,359108,,,
2/26/2021,8,NE,18480,533290,,,
2/26/2021,8,NC,105181,2735161,,,
2/26/2021,8,IA,22914,654074,,,
2/26/2021,8,AS,597,20336,,,
2/26/2021,8,VT,5930,184254,,,
2/26/2021,8,SD,9337,259553,,,
2/26/2021,8,OK,58721,1223635,,,
2/25/2021,8,OK,41520,1164914,,,
2/25/2021,8,SD,7506,250216,,,
2/25/2021,8,WI,64699,1563906,,,
2/25/2021,8,LA,51880,1141723,,,
2/25/2021,8,MI,58618,2103114,,,
2/25/2021,8,WV,11058,485535,,,
2/25/2021,8,NV,15368,622189,,,
2/25/2021,8,OR,34905,1039251,,,
2/25/2021,8,CA,354362,9635150,,,
2/25/2021,8,AS,13,22289,,,
2/25/2021,8,SC,24171,997874,,,
2/25/2021,8,IA,28276,764772,,,
2/25/2021,8,MT,5669,252295,,,
2/25/2021,8,MP,399,17473,,,
2/25/2021,8,WV,21931,574154,,,
2/25/2021,8,ND,11621,235158,,,
2/25/2021,8,HI,11879,428879,,,
2/25/2021,8,AL,32405,969169,,,
2/25/2021,8,MT,11279,315394,,,
2/25/2021,8,NY,58244,3879303,,,
2/25/2021,8,PA,107664,3074947,,,
2/25/2021,8,MO,59054,1421991,,,
2/25/2021,8,TN,34164,1210159,,,
2/25/2021,8,CA,188110,8064121,,,
2/25/2021,8,ID,13651,417404,,,
2/25/2021,8,SD,9939,281155,,,
2/25/2021,8,IN,98243,1459296,,,
2/25/2021,8,GU,1583,61513,,,
2/25/2021,8,US,2936094,81607052,,,
2/25/2021,8,SC,37544,1206261,,,
2/25/2021,8,MP,346,17876,,,
2/25/2021,8,MH,365,10360,,,
2/25/2021,8,NV,30229,720540,,,
2/25/2021,8,FL,129261,5551802,,,
2/25/2021,8,NY,184840,4903828,,,
2/25/2021,8,AR,32732,714348,,,
2/25/2021,8,NJ,62782,1866378,,,
2/25/2021,8,US,1809170,68274117,,,
2/25/2021,8,CO,25934,1294236,,,
2/25/2021,8,AK,5981,292558,,,
2/25/2021,8,PW,40,8188,,,
2/25/2021,8,AK,5909,249559,,,
2/25/2021,8,MD,49889,1416034,,,
2/25/2021,8,VT,2858,147828,,,
2/25/2021,8,OR,23781,889531,,,
2/25/2021,8,FL,102499,4605201,,,
2/25/2021,8,ND,4098,203911,,,
2/25/2021,8,WY,5179,141545,,,
2/25/2021,8,MA,43123,1576657,,,
2/25/2021,8,CT,28491,1032228,,,
2/25/2021,8,FM,321,13320,,,
2/25/2021,8,RI,12562,273006,,,
2/25/2021,8,LA,22625,943419,,,
2/25/2021,8,IL,115777,2978504,,,
2/25/2021,8,WA,48009,1562425,,,
2/25/2021,8,MS,519,525981,,,
2/25/2021,8,KY,32996,907836,,,
2/25/2021,8,VA,45269,1848774,,,
2/25/2021,8,MS,28443,682300,,,
2/25/2021,8,KY,43162,1082229,,,
2/25/2021,8,AZ,67501,2018078,,,
2/25/2021,8,OH,112210,2761702,,,
2/25/2021,8,VI,877,25191,,,
2/25/2021,8,FM,508,14243,,,
2/25/2021,8,OH,63454,2351582,,,
2/25/2021,8,NH,8587,315009,,,
2/25/2021,8,IL,58062,2519447,,,
2/25/2021,8,VI,331,17778,,,
2/25/2021,8,GA,42587,1961849,,,
2/25/2021,8,MH,256,13809,,,
2/25/2021,8,VA,82009,2209580,,,
2/25/2021,8,RI,8195,226694,,,
2/25/2021,8,DE,12105,248455,,,
2/25/2021,8,TN,55449,1538214,,,
2/25/2021,8,PW,1038,8111,,,
2/25/2021,8,UT,32839,662012,,,
2/25/2021,8,NM,23425,719179,,,
2/25/2021,8,MI,89817,2436093,,,
2/25/2021,8,VT,6291,178324,,,
2/25/2021,8,AS,0,19739,,,
2/25/2021,8,IA,9443,631160,,,
2/25/2021,8,NC,90682,2629980,,,
2/25/2021,8,NE,22948,514810,,,
2/25/2021,8,HI,9126,348897,,,
2/25/2021,8,PR,27971,886484,,,
2/25/2021,8,KS,32216,725478,,,
2/25/2021,8,DE,5698,195534,,,
2/25/2021,8,CO,18177,1490652,,,
2/25/2021,8,MN,76580,1509869,,,
2/25/2021,8,CT,13913,925946,,,
2/25/2021,8,NH,9013,291248,,,
2/25/2021,8,ME,35,305397,,,
2/25/2021,8,NE,16523,422419,,,
2/25/2021,8,TX,183297,5107257,,,
2/25/2021,8,DC,2687,173030,,,
2/25/2021,8,ME,13700,360383,,,
2/25/2021,8,MD,39160,1199143,,,
2/25/2021,8,GU,1147,52661,,,
2/25/2021,8,AR,18087,572553,,,
2/25/2021,8,KS,11529,542433,,,
2/25/2021,8,PA,64490,2489919,,,
2/25/2021,8,WA,75841,1904163,,,
2/25/2021,8,AL,25054,864757,,,
2/25/2021,8,DC,5507,237445,,,
2/25/2021,8,NM,16179,634845,,,
2/25/2021,8,MO,30554,1167787,,,
2/25/2021,8,PR,14927,510041,,,
2/25/2021,8,MA,63261,1795807,,,
2/25/2021,8,WY,6810,161677,,,
